city,N,P,K,Temperature,Humidity,pH,Rainfall,Fertilizer Name
Latur,89,37,65,25.64937712085981,76.00047643267314,6.927737004401674,480.35185541437687,DAP
Latur,55,86,51,28.88229135056921,69.74494073567327,6.855491509157044,799.4640710597043,Super Powder
Latur,72,37,69,29.292025118162677,54.69129556854577,6.533047869613031,945.528712400434,DAP
Pune,98,68,70,23.594199329481622,67.68314866635862,7.490580062859394,759.1489806146599,NPK FERT
Latur,49,82,54,31.376770058253843,76.73084163806374,7.209938324714681,818.6300188918669,DAP
Latur,79,62,46,32.302602579144114,59.255069674159856,6.609096647375135,426.4053520457603,DAP
Latur,73,35,40,34.92130552422967,64.04643897730662,6.769262669241668,905.7097789554304,DAP
Pune,62,24,59,34.623295366639,60.732311746765916,6.448600147638309,1148.0474964505497,Super Powder
Latur,72,48,41,29.437999867108815,78.98145323728411,7.049662035592224,687.9683599127111,Urea
Latur,67,52,35,30.644249581378098,63.13247869260093,7.0240829375102205,401.07626296857956,DAP
Pune,60,45,70,22.124542861324,60.07305048105037,7.433900250663637,1097.7280883941385,DAP
Latur,77,37,54,26.92454370454587,70.49155233080458,6.03791925172133,1168.109027984915,DAP
Pune,69,32,50,33.7091111638582,51.442902749524144,6.5958475620775765,856.8870367502441,DAP
Pune,50,47,54,28.96370228262589,52.41445151306281,6.522856672186006,1181.5669184341418,Super Powder
Latur,72,72,49,26.921110174240408,56.70665462363216,7.418692347022654,601.7385049474701,Urea
Pune,51,82,13,28.462827918648316,66.1983065389529,6.8546795624696015,791.5959267396017,DAP
Pune,42,61,66,24.329679138252715,79.31607517959094,7.368610546293297,868.1613414168471,DAP
Pune,66,47,15,22.266865595564305,70.99898859911761,7.136371918373669,588.9811149512263,DAP
Pune,72,76,35,26.853647911778566,73.52583939750919,6.455776595394186,425.48751635454823,DAP
Pune,45,44,37,30.347489226481855,73.87958935361556,7.345183136423918,500.82152608785265,DAP
Latur,100,63,19,33.18127419402245,54.98324695804271,7.1336456470392715,1147.921178043594,DAP
Latur,86,50,66,34.39324565566151,74.28271043632694,7.383447680735273,1077.6999227568936,DAP
Latur,67,74,64,22.550629796476358,55.58804105996133,6.934789706706524,620.1268927944757,DAP
Latur,79,44,16,24.596722598560195,64.5789773329308,7.228442748199438,568.9905036879238,DAP
Latur,98,31,69,33.11679687466105,70.68568058892569,6.175280212791051,643.5648316399789,DAP
Pune,62,78,33,21.22322550798684,64.48322266975408,6.892120129920388,1157.0634926627627,DAP
Pune,53,90,42,27.185673695997835,53.35006282423708,7.355212259766775,499.37749572591576,Super Powder
Latur,60,39,62,29.14067593284937,63.50596736015715,6.08973116736557,520.2890355852337,DAP
Pune,63,90,70,29.03215038380936,72.21281437314445,6.688542958678983,432.0435420793129,DAP
Pune,51,32,25,26.54149305809658,76.86249405978555,7.103832567787691,437.436605477822,DAP
Latur,80,84,42,20.2755942929219,73.00093870406027,6.687006488443511,932.8523183399212,DAP
Latur,100,35,41,30.180505239041,64.5008738097029,6.0869118827301545,974.1893675624467,DAP
Latur,54,83,22,33.08523786991958,51.913832846796026,6.011372672166507,493.59257081242015,Urea
Pune,60,42,69,23.09235788930451,59.37407639032395,6.052961287017453,807.4274518274755,DAP
Latur,73,85,58,21.181550692510303,73.78448873857442,6.621968992206453,1118.5970918522612,DAP
Pune,56,81,35,22.981655124743657,68.4960326217915,6.298119894825398,596.730864196297,DAP
Pune,99,47,63,30.461579280105486,60.62380633891793,6.836743946626095,619.5958586656237,DAP
Latur,66,35,60,26.46252216207477,56.18582826003602,6.3247839666385355,662.6709958717714,DAP
Pune,53,28,14,26.34840316548089,71.7649546332998,6.84504618450965,1120.0009895832452,Super Powder
Latur,55,21,66,29.302896015529477,67.61547441559826,6.346601639516575,671.6255239892233,DAP
Pune,81,44,17,27.84372340352906,55.59728109413818,6.976564574093851,531.7318913995562,Super Powder
Pune,63,23,41,29.69485649608552,65.22089449293037,7.246318136929715,1072.7325291053533,DAP
Latur,43,86,26,28.21830663177149,57.640804670445576,6.395738682136726,633.3986512863908,DAP
Latur,61,72,69,23.38506965170822,59.121506293367766,6.014501094860451,622.9848517256527,DAP
Latur,75,28,35,23.563623010767785,56.22954670058657,7.209768909390546,910.1921416641087,Urea
Latur,70,55,46,28.269427604952988,53.80900886526687,6.369952190322521,408.9794214968671,DAP
Pune,92,27,10,23.409061161395826,70.26612143092234,7.381742949193402,799.7885865479891,DAP
Latur,89,76,67,24.271364082840364,63.737357396367685,7.2288946755019285,432.8821525442662,NPK FERT
Pune,53,29,10,34.7858761784604,53.76783889114074,7.4901618338195926,635.1669221995085,Super Powder
Pune,88,67,62,24.780498524881242,67.0371179263935,6.374802146224669,644.124815018692,Super Powder
Latur,100,59,55,21.877471152030818,72.09956034581005,6.396896681829909,1043.719120056167,DAP
Pune,56,36,29,33.21253344288871,66.969313487945,6.695390888052006,940.3112972022855,DAP
Latur,47,32,20,33.77264008821216,64.45075653216921,7.429027241544048,485.2016811395879,DAP
Latur,53,24,45,32.749577187041005,60.75145844461622,6.992411960308895,920.4188871520495,Urea
Pune,65,60,46,33.34201426409201,60.675734882678874,6.98532173422277,1028.6167834559678,DAP
Latur,86,46,20,29.46307908770028,51.664969504053445,6.354559965978551,744.2631135798897,DAP
Pune,48,20,45,24.92577116833898,77.37477264944279,7.373053083216902,811.5916898048426,DAP
Latur,68,89,33,33.26039899790768,64.54326407906046,7.431742292186193,942.8403532020147,DAP
Pune,53,21,39,32.163498723094385,70.61799997343692,6.549508649045888,795.3959343172841,Urea
Pune,70,35,52,32.06803484594154,71.6029862758355,7.3806024169453535,783.4753622216214,DAP
Latur,45,79,46,26.35077477334475,50.85205403376923,6.264310031313021,1031.6335061771151,DAP
Pune,81,44,23,23.717712037368926,78.69420147553126,7.200964880350032,821.5202644669885,DAP
Latur,52,56,28,32.2856027398251,66.96298582790314,7.008666483344349,962.9648103563876,DAP
Latur,76,22,70,31.132288049395164,61.65302692846584,6.9582795798936266,933.4036195388659,DAP
Pune,95,55,50,24.58443466878514,76.90363637483875,7.25958190970786,766.0316897912262,DAP
Latur,92,53,15,25.57222815492399,78.80574853193988,6.174637239570991,915.8134683213045,DAP
Latur,61,60,28,24.712209000093196,74.68485842538834,7.488441578466075,1112.3057088332814,DAP
Latur,69,31,32,21.85618022432466,59.44172509091379,6.299841528707654,614.8074196549376,Super Powder
Latur,69,37,38,26.572318009984702,63.931383718454995,7.418593497487713,544.067041416424,DAP
Pune,56,79,34,27.87832371504787,56.33831658471659,7.401321728722607,791.9061422438638,NPK FERT
Latur,53,48,58,22.45061917120306,73.24466908123625,7.330208631655824,1051.4554421313974,DAP
Latur,67,46,16,24.827788419505566,77.45569170777696,7.208506537558086,570.2971250006883,DAP
Pune,65,32,55,27.51283977527479,65.28844590395623,7.354846592435246,769.0691727511129,Urea
Latur,91,44,68,34.053452674094274,57.9436934974097,7.102045965658245,1077.5069214607597,DAP
Pune,46,88,17,34.4160865540472,77.07927061797976,6.852473018336976,604.0424899155987,Urea
Latur,78,43,11,32.99381938562372,68.70227198397168,6.539123716139776,728.2001815775282,DAP
Pune,65,47,53,33.074416483145676,67.09169877019218,6.106951318483295,417.4451063055009,DAP
Pune,64,89,34,27.79719418522445,68.08703750187802,6.203018603181987,562.7935549440449,DAP
Latur,85,75,57,27.99063243201541,56.684760980797996,7.052508395482179,546.1075672793224,Urea
Pune,48,23,21,20.072599180551897,50.4741101379246,6.629361258084483,810.86495446245,DAP
Latur,80,51,16,33.93418694022811,55.72293844314965,6.573967717254573,601.9961993946933,DAP
Latur,90,23,50,20.295065913050788,58.90792870532114,7.397187937025773,1073.1620022359898,Urea
Latur,83,52,59,30.625391199994656,61.153422364130975,7.497085522236603,603.1048236733742,Super Powder
Latur,46,45,70,27.425725285868143,79.06021704824633,6.325378094571849,440.8509070939612,DAP
Latur,99,39,18,33.14232714619273,56.85446396603481,6.620815376258519,1050.9830870819922,DAP
Pune,77,48,28,20.386758895347196,72.25043742707552,7.179843776403402,716.7131522725947,DAP
Latur,99,70,42,21.90202778905705,78.13337107032672,6.3604378298145825,654.682824704235,DAP
Pune,60,35,28,29.849051685964263,70.91079525973835,6.3469509984130035,648.5861799317533,DAP
Latur,86,40,57,33.637837171764396,56.1574247928856,7.025056202335198,432.5139644903964,DAP
Latur,44,52,19,26.41810103343718,67.10103957985098,7.218878049380789,472.42977508961764,DAP
Pune,41,73,28,21.689874831822088,76.97671288461261,7.43326409006041,692.348975458847,DAP
Pune,59,30,52,25.209259076703106,68.72194139070501,6.910957562666696,634.8955514673789,DAP
Pune,90,83,36,23.160789214705748,52.938244480663485,7.134164405982631,621.2337653713623,Urea
Latur,96,29,29,32.66229076742326,74.0136486791895,7.379734939280459,425.657279392835,Urea
Latur,42,86,70,23.728526641848816,78.7262126347459,6.099327908084315,638.1466655884492,DAP
Pune,98,34,31,25.406930094146077,73.87688645968085,6.026740195100788,959.7480841394997,Urea
Latur,92,68,33,33.74235096099734,74.768993914802,7.052536504138966,944.9527982636624,DAP
Pune,84,60,40,20.226456004906197,65.88439794037444,6.745932619190845,837.1494287401109,DAP
Pune,91,57,34,32.28879422699957,70.26272920087091,6.801105614724058,980.894081451293,DAP
Pune,77,72,15,20.136064305289956,57.17280944141393,6.304423796422308,1010.1411923589045,DAP
Pune,83,90,38,27.818092998894542,74.06315290457555,7.0456915671376,472.6489272730744,Super Powder
Pune,78,83,23,26.799794573550514,54.278767712051916,6.37302582361215,981.314382419176,DAP
Latur,63,41,69,21.00704078073629,72.95189862927401,7.259134377093147,1096.5173118756297,Urea
Pune,95,21,14,34.69969296648556,69.84928108398594,6.328128005113574,936.4862088085002,Super Powder
Latur,54,55,40,20.002554014393546,51.95421415354901,6.563818835797342,473.11765463537023,DAP
Latur,84,86,40,30.346088869900207,64.0136762139591,6.994092442873133,1018.897565286372,DAP
Pune,58,74,39,30.586585596252906,69.89076810869253,7.044661669193926,1034.8853880797426,DAP
Latur,59,26,33,31.494499459608065,61.12183810057077,6.733591492740784,658.3436547425073,DAP
Latur,83,43,69,30.2115867649929,78.24183429197812,6.725409481009935,1126.8174114737594,DAP
Latur,80,42,35,20.862261108067234,60.1357921256141,7.3563134568149025,786.4924015700615,DAP
Pune,91,47,39,28.790655604226632,50.6414445581882,6.114094398235478,860.2829132409215,DAP
Latur,41,22,17,32.114261667850826,62.81683356974715,6.940847444165267,456.07620112363037,Urea
Latur,74,78,23,29.16676768580374,71.4489790766563,7.451792863477601,590.9348533641182,DAP
Latur,89,75,14,26.96365448698216,60.94590259041102,6.190829281339443,1013.7940817091311,Urea
Latur,71,54,29,28.986028336822756,59.51556406370659,7.397187610924759,962.9402591817898,DAP
Latur,82,23,64,32.23919298675343,52.47866286129962,6.0861326830976985,638.5564927671688,DAP
Pune,58,39,69,20.32075475570715,71.05830558782266,6.902432890832987,573.5228374271037,DAP
Pune,52,47,48,26.24628545694436,53.223988473459485,6.003564476607834,701.0397493866083,DAP
Pune,64,28,23,30.823484054410258,54.66908692008401,6.123654991396661,695.913786343557,Super Powder
Pune,60,73,14,30.25270627764324,62.0903092337456,6.055550008569989,706.0587952090981,DAP
Pune,42,34,33,27.08343604011515,58.51652520880506,6.0576770085480085,1185.8944296541094,Urea
Pune,93,59,35,33.067183456445655,75.450718019536,7.252541759897593,777.8651904072092,DAP
Latur,46,29,62,31.065449889025636,52.72437476787746,6.084720301232412,1096.3429751162066,Super Powder
Latur,88,73,33,23.37819452403068,60.37214880869044,6.268752291504601,436.6308395491021,DAP
Pune,91,60,15,34.8763144994163,65.7300604837048,6.366491417514014,694.2671056632984,DAP
Pune,55,21,65,30.162675699506096,58.409258136954904,6.031750115875285,1147.060095781914,DAP
Pune,79,34,58,24.3780103273913,76.52509177703058,7.036585417261089,1045.1232943978955,Urea
Latur,77,75,29,33.19587739622221,67.20047392799079,6.744155292954389,1068.8665918829583,DAP
Latur,73,50,36,31.47554760460844,68.96001672128952,6.616336748850052,1038.1958384847017,DAP
Latur,61,42,31,27.948114969281914,55.256720180470964,7.397718818456441,877.1585665314674,NPK FERT
Latur,64,58,33,25.808434361910273,62.96551086863418,6.699043108012446,1124.0837812878472,NPK FERT
Pune,59,52,69,33.259388512132745,58.13479732613292,6.180593966465585,1120.178861031265,Urea
Pune,74,55,44,24.556179784048112,61.480941622844085,6.812191962533931,879.3251877941963,Urea
Pune,55,35,67,21.869639257214516,67.6422537925571,6.513788114471773,1185.3096834041423,DAP
Latur,65,40,36,28.355141543421173,63.58811076785733,6.988557730808705,536.3724832773321,Super Powder
Latur,67,73,53,29.062628022275533,70.05416408390326,6.069025033352538,543.6171905648648,Super Powder
Pune,46,60,68,34.194228817564785,50.22137903547002,6.186786028759213,808.2686387313206,DAP
Latur,80,49,25,22.10367461247287,78.34710013117649,7.036848054273523,1028.2813940600831,Super Powder
Pune,79,86,65,26.1386117613156,79.95690154298879,6.967241702459611,650.4958497615122,DAP
Latur,55,56,28,28.858251145351865,78.67813829428617,7.33877191367258,629.8229115557726,NPK FERT
Pune,56,29,44,21.55430083620882,63.23160765552058,6.358613005888722,422.7813968429061,DAP
Pune,50,30,58,27.528367834103527,74.09907362119492,7.472350977374159,1120.2105400217597,Super Powder
Latur,64,79,49,24.05342207763649,75.97891308078954,6.606542034034442,726.9978138767603,DAP
Pune,89,84,24,27.511523476925376,63.36804483603318,6.536629061535406,610.5540604220464,DAP
Latur,73,50,64,29.45564274603234,51.362357554602795,7.1277178882439465,1183.031421891833,DAP
Pune,78,65,51,31.30110197272642,78.30863218872604,7.257826935423548,1113.1034817784418,DAP
Pune,53,66,63,30.81833027657532,63.97493894582922,6.076411244700543,408.4051645880046,DAP
Latur,52,47,41,34.31368445969174,66.81215861270172,7.392588441597335,1000.1965130391688,NPK FERT
Pune,79,60,50,29.05843022453084,76.42498546440183,6.940782842099173,721.6641118061359,NPK FERT
Pune,74,78,22,33.76582715048297,50.57695738637755,6.433896071063788,453.8504649930783,DAP
Latur,43,44,20,26.00344056728817,59.11536094109006,6.849601289230782,956.3062530828757,DAP
Latur,68,53,24,28.57133979354099,53.251910981186995,6.931640079450801,1148.5944359851824,DAP
Latur,70,70,18,32.9605520467433,64.99061234113165,6.821045530883599,476.7460179199014,NPK FERT
Pune,55,46,13,31.85527963137018,64.81139639912325,7.087791846092092,1059.051934239736,DAP
Pune,94,53,26,21.88636018861236,56.642114456315184,6.8510240582858515,963.005038769152,Super Powder
Pune,83,50,12,31.177188732896568,51.84522603874301,7.468866099336154,684.1796186188504,DAP
Latur,66,85,15,21.069704361536708,78.26186959573789,6.104799712818531,577.7001765986879,DAP
Pune,100,30,43,30.303371725358236,54.36174288309687,6.007129363261703,872.8362734091927,DAP
Latur,87,73,31,29.851737977607435,52.535751405137205,6.003264965176383,643.2224125403621,DAP
Pune,71,60,25,33.72538527880197,67.24098499832343,6.825154367802934,651.9667643761998,Urea
Pune,49,39,28,20.371922883373905,74.38473483427535,7.106551304338984,837.6705318474088,Urea
Latur,42,53,36,25.92025334085735,57.4681477050619,7.131054978258453,408.331052000176,DAP
Latur,48,83,54,34.628026125189855,58.03043009208226,6.545874191124997,811.5069544721263,DAP
Latur,60,60,42,25.619540126213682,67.1175598172664,7.260849256568868,467.7427876622174,DAP
Latur,99,87,52,20.78669167640342,62.646266915612024,6.232838702525392,448.31952218483747,DAP
Latur,96,64,15,27.85480312809629,65.58841258681495,6.5065354001348075,547.7145780910284,Urea
Latur,48,65,60,22.40268295888747,55.24659394578978,7.083688290396273,606.2566177959237,DAP
Latur,82,78,68,20.684729789882674,52.478538173920136,6.862161851517788,965.404714567984,Urea
Latur,80,74,37,34.085984934385905,62.8845283775053,7.212592960659652,668.4503378811303,DAP
Latur,87,59,70,30.45852478778077,60.3696013294561,6.715617016135744,995.8180497959636,DAP
Pune,40,26,55,29.27137911888363,55.77338956263444,6.954269417909615,764.1399238292527,DAP
Latur,82,81,11,33.38209800029615,68.45061758094819,7.097204744670014,884.2548477046596,DAP
Latur,72,29,59,32.95380015401989,63.01380345738236,7.2309711546468085,694.1662312738418,Urea
Pune,58,42,38,34.70958129869114,56.188490540386475,7.278967685112683,1072.2518756187478,DAP
Pune,49,62,15,21.049181087168364,54.275212620220685,6.76717747435664,501.2212001686885,NPK FERT
Pune,60,66,68,21.768598755448302,61.697749586784425,6.142791160309297,781.5754850928971,DAP
Pune,91,48,35,21.157106135053834,69.79419231703545,6.656181154971586,753.0128957858925,DAP
Pune,51,77,43,28.393484758785107,58.64724445604115,7.406188889854343,461.5781985634914,DAP
Latur,66,77,47,33.02924933051142,53.264122048869034,6.116623951480208,669.4406656292415,DAP
Pune,64,39,70,22.672469391725002,63.60965099683022,6.724494462644323,1189.4232197469005,Urea
Latur,47,35,54,28.870995061013993,79.18577268327671,6.9064932760298285,1039.1264204930662,DAP
Latur,96,38,37,32.731826177800016,66.91339388031918,6.9981462557725385,616.6079761038991,DAP
Latur,48,69,27,21.13480597287379,64.09680266003802,6.5440042776978835,587.1798974574598,DAP
Latur,42,79,46,34.83804704170562,61.8571220598974,7.441687444971661,1002.1479299375284,DAP
Latur,87,53,21,26.9443575224512,65.61237080485266,6.12402773240212,663.279791226118,Urea
Latur,73,46,64,31.082461872463806,59.46875375593902,6.182583227825907,569.8586576711743,DAP
Latur,40,82,16,34.64422028074388,64.93317132532998,6.664255172870222,602.5674184170471,Urea
Latur,62,74,61,31.856732501592326,63.15717381075783,6.998631642831018,478.1508208870562,DAP
Pune,67,72,61,34.87222432607352,75.69275796615221,6.149763546419717,1058.6753356221993,Super Powder
Pune,92,44,25,34.12613301514902,71.10365203586869,7.166527886304803,837.9463493270578,Super Powder
Latur,90,83,53,25.93464502357334,72.51180179838613,6.273570463553371,937.5153449077324,DAP
Pune,84,55,36,26.394313577867198,68.98687528376009,6.795625553919751,600.117661207278,DAP
Pune,67,43,36,20.541777808531187,63.216629432765025,6.606466723465676,489.8285179963651,DAP
Latur,50,43,45,22.933907185231636,73.712237544889,6.345451765482657,959.3222247695248,DAP
Latur,87,69,55,33.10066680869444,62.895274966228,6.638291393856746,1044.1252331008343,DAP
Latur,40,37,39,29.871825695083864,69.62747285761128,6.955939747635735,642.0620292841369,DAP
Pune,92,23,44,23.993368271041042,76.72424385210712,6.758094885952694,1124.2677984569955,DAP
Latur,46,85,10,29.991444298598502,51.670636774441995,6.75705710331242,622.0550114046264,Super Powder
Latur,83,52,47,30.388115171457677,78.35569120235401,7.03738635535178,429.9681595735824,Super Powder
Pune,73,69,14,23.96394781827577,57.89412322096135,6.144769758034667,966.1572464930149,Urea
Latur,58,45,25,32.08144390224952,67.32950857127048,6.751647362302454,418.49777333418075,NPK FERT
Latur,47,62,49,28.211666674706702,69.33548837512443,7.31882912026182,652.2349402136992,Super Powder
Latur,63,52,20,27.23687273878841,65.40172264732823,7.386204707443586,879.7740349858202,DAP
Pune,41,24,35,20.230095072201703,65.14997549984507,7.466549007832914,699.8794408042663,DAP
Pune,60,55,38,24.028484065092655,75.35983594216327,6.508065395398146,688.7270454667432,DAP
Pune,81,28,10,20.027415844993953,58.24316458292484,6.739976304438435,1007.0998644457361,DAP
Latur,57,23,65,34.73599431342194,56.3562549734528,6.254861179598742,799.465988285722,DAP
Latur,89,24,27,27.797535052095782,75.95171622681517,7.402668666179212,842.1124265640069,DAP
Pune,81,62,61,21.22598026506938,56.66215058286301,7.4144454947986835,750.331940636529,Super Powder
Latur,76,20,58,25.96557901815048,70.34581018257153,7.264418542391094,1066.1396636408258,DAP
Latur,73,30,67,34.50039847768014,61.703739111392714,6.857931722131152,547.8583488328674,DAP
Pune,83,45,43,30.08921652871512,66.11593502285639,6.6129880802097745,746.3256796035553,DAP
Pune,44,50,32,29.313849967168867,60.235917827921796,7.3857007662453915,962.700682851835,DAP
Latur,61,47,39,25.99560772080715,52.39271445426679,6.627345496619033,922.4876117239245,Super Powder
Latur,65,59,44,22.59381991708397,51.651377421822446,7.129865328306569,993.2616211079297,DAP
Latur,45,60,41,27.791742348594234,65.86142012662387,6.580828525154885,618.8214946692921,Urea
Pune,49,68,70,32.98808830993512,72.91951411979362,7.372985203452922,877.3230434124416,DAP
Pune,88,37,15,25.148191998939787,58.01334727200119,6.699118628845196,970.9353266664974,Urea
Latur,95,73,32,21.009471188364284,50.5780933478812,6.105619398723465,424.5748919960585,DAP
Latur,51,30,21,26.881695830800993,73.30119530867961,6.299961959026684,1097.734140980593,DAP
Pune,63,64,41,28.964878136358664,57.551266781044625,6.437999646633128,756.9952546779098,Urea
Pune,87,55,62,33.63124289723798,64.42765555838278,7.068589637271785,572.062905688473,NPK FERT
Latur,66,81,37,20.058097495620398,68.11767698554357,6.060506142670427,1042.2464302062344,Super Powder
Latur,60,42,38,25.50700423369415,60.82517187472149,6.7064545519635566,603.298186510114,DAP
Latur,96,41,29,26.969791174794963,79.0420502556871,7.369174219075767,567.0405141144291,DAP
Pune,99,42,14,34.1190110376839,75.46443964775807,6.016104077458204,634.0125826045635,DAP
Pune,50,62,61,22.093924068990248,78.69095769712325,6.567661076816652,697.2079893367568,DAP
Pune,74,33,19,31.571617478077698,55.742729783515756,6.230910214158651,585.9609135244423,DAP
Latur,82,88,48,34.10707927958463,52.017724842621604,7.3764470863891285,837.5413385767126,DAP
Latur,64,40,57,22.06261195740577,69.28394586443439,6.763809032360277,472.6819042898125,Urea
Pune,84,83,62,25.547716383625758,51.17705105190421,6.299278730183898,895.5118272182322,DAP
Latur,60,82,64,28.075164149325722,50.859092796104086,6.559333031836772,649.9635708955109,Super Powder
Latur,85,20,17,25.109824562682324,54.89921060206877,6.967263394898472,735.2541857207816,Urea
Pune,88,84,63,29.62673256069239,71.96558957472261,6.566370069307873,862.9782323772722,DAP
Latur,80,89,29,23.843344382051264,70.12648875488205,6.216370429436779,702.9634610425517,DAP
Latur,57,24,44,34.986104987787435,62.396640888376695,7.415673926487997,577.3181477344752,NPK FERT
Pune,66,86,33,32.27307799747055,72.68597431137977,6.055728771790548,402.76379421272014,Super Powder
Pune,64,45,44,32.4942496787248,66.73327594777398,7.296919612311411,607.8119825126629,DAP
Latur,84,61,43,34.852138272868295,58.58046726955071,7.0645686101297915,960.5414354114685,DAP
Pune,89,34,20,28.99000447056118,50.06099586699973,7.470179955268723,994.7169642015239,DAP
Pune,57,57,47,32.27952875826965,51.136492830619865,6.801735433243684,561.1610834937248,Super Powder
Latur,55,56,23,26.035946204687942,51.04419380353324,7.153084705898912,845.720937134902,DAP
Pune,86,49,38,20.059888987595382,74.4677967201504,6.648817307983252,640.8833600877367,DAP
Pune,51,63,25,20.91837724779745,57.57496561587772,6.848788508554966,1001.9073985459947,DAP
Latur,72,22,18,25.93369402901324,61.8459679238709,6.021523781032988,1063.779434058836,DAP
Pune,75,76,49,25.940001180846423,65.81160405983124,7.311733260492081,658.0901102944745,DAP
Latur,64,64,65,34.31652121745611,52.22126643852369,6.7771929959269706,1195.6395356578932,DAP
Pune,68,45,10,31.683018944535753,67.9328771548094,6.155042765240502,718.149533211242,Urea
Latur,66,24,47,34.24289662342907,58.1167361887262,6.369692987386457,615.5660913643483,DAP
Pune,100,79,69,29.5842563333982,70.94166761407402,6.323763109265191,918.8708324569783,DAP
Pune,43,28,21,22.893183272470946,72.28902963506448,6.704444272020904,818.4397756601188,DAP
Pune,92,45,44,23.637763537908253,67.87315611116333,7.463900350264153,1132.1584033432687,DAP
Latur,59,90,41,34.58175802823381,64.91351730522916,6.1164174173413866,1171.1118491391553,DAP
Pune,83,63,13,23.42285082812411,64.92021622549751,6.275202109922347,911.9857666548127,Urea
Pune,51,88,26,20.637217941343636,51.03197457442949,7.147197236553542,800.0525156075105,DAP
Pune,78,80,42,24.332867161083566,55.83867102101339,6.939485276234233,500.3883061837592,Urea
Latur,60,73,54,34.816731243682085,66.35696900663343,6.010271162048041,611.3037414385263,DAP
Latur,86,43,28,32.441821995138845,51.45073033976133,6.667200029576462,1055.6952531645086,DAP
Latur,71,36,58,31.953743785134968,72.30439883090753,6.220012160518219,542.4924719577542,DAP
Pune,86,73,40,20.922440837616897,52.639857878864845,6.8145422189692635,1075.26080399813,DAP
Latur,68,63,59,22.48465311115421,63.888012208598354,6.777671809997528,613.4472413459702,DAP
Latur,59,26,26,33.93150997498311,55.90045507657021,7.075823856792912,1016.5720021479975,DAP
Pune,60,54,22,31.488395705707667,77.55649006170802,6.183761771305994,1065.0986791145328,DAP
Pune,69,35,22,30.033376887512226,57.597991737260806,6.638056193441773,405.7307802235024,DAP
Pune,63,68,42,31.32177231943483,64.19335005417034,6.334197844294307,967.209874292153,DAP
Pune,68,22,61,26.995012801154708,58.14609801214064,6.957146335477269,958.7052723115368,DAP
Latur,52,24,55,23.865657712228458,77.33389500928826,6.388790792808637,519.9157808854427,DAP
Latur,99,30,45,34.06923515669315,72.18845524741283,6.981917904062613,1076.620285203227,DAP
Latur,75,69,24,26.49134751834196,70.43951954687488,6.146282317433493,642.6328706810509,DAP
Latur,50,44,32,33.17314926410875,75.58311761822117,6.106383443699489,610.6613861750277,DAP
Latur,83,90,38,29.653502858141238,63.46397958882875,6.797373187050397,913.8566557557086,DAP
Pune,78,34,12,24.659841038279428,72.55348912073116,7.165878241344603,583.1538954125607,DAP
Latur,40,24,69,26.14706942115053,70.69762755793892,6.146336499248438,1056.6391812166007,DAP
Pune,87,83,62,33.60829134162341,67.33493215616124,6.028636261900573,999.6047260804704,DAP
Pune,84,36,11,33.37343904061064,50.82108278610873,7.468643976979019,835.4355470292267,DAP
Latur,76,26,28,20.677422705568425,78.53968732813092,6.103371680512789,945.1147670638326,DAP
Latur,89,26,18,22.751404663406824,66.57065414399301,7.209935242734412,798.6548750647123,Urea
Pune,68,23,13,32.647096274669266,69.789272205875,7.008245580077979,920.9554271604367,Urea
Latur,75,21,61,34.998194391621176,55.4075396315954,6.2419157288398415,520.573270670239,DAP
Pune,57,51,65,34.07414657685023,63.75473576230993,6.385358251580139,868.158860483272,NPK FERT
Latur,86,55,46,34.99853479285673,73.2963237429925,7.413685795473032,637.6065839944831,DAP
Latur,76,36,60,20.415672568424693,53.001747182332856,6.102506032640798,929.6270005868181,Super Powder
Pune,88,83,18,20.12161576484524,53.93862470702554,6.657953558388538,924.1644951173973,DAP
Latur,58,67,22,30.345336871646317,74.26721922100498,7.228419843394212,795.8329654335735,DAP
Pune,60,90,35,33.59381457376825,71.0743876550891,6.45985346126531,783.3509390867664,Super Powder
Pune,82,64,52,30.958939867729523,50.67417759525436,6.859353922056612,1161.3526041751984,DAP
Pune,47,73,58,26.124710292911196,58.47409832406529,6.288394473627687,793.117556826993,DAP
Pune,53,56,26,33.44626081244619,75.68879555928532,6.705136812816043,968.6420654093899,DAP
Pune,85,81,12,23.68062869618055,69.1665108728231,6.482656305901427,418.1009966106698,DAP
Latur,47,35,69,24.478801924390766,65.7914696353097,7.016722028905901,1149.7200375466075,Urea
Pune,61,46,50,31.494065007112134,62.8462716881611,6.255965346213232,1171.8503665421238,DAP
Latur,61,21,12,33.70450098955385,52.478123225663126,6.972109108835947,892.4565970411886,DAP
Pune,81,59,57,20.657276816694633,76.05716046487751,7.48386945278528,690.2955899749377,DAP
Latur,40,77,43,24.535704116221495,64.56087743053226,6.960102623668303,929.6347289426923,DAP
Pune,88,72,67,28.20827091841101,76.55170082862507,6.731001880204811,1071.23555747608,DAP
Pune,97,47,38,24.87876024838759,55.9684468374497,7.450477252986663,1086.0976299410822,DAP
Pune,74,58,14,23.80097546582943,68.17230074448628,6.626263613962031,753.0437232072375,DAP
Pune,100,55,70,27.04843251227807,68.15103598512506,6.497276068984708,1100.7112742488764,Urea
Latur,50,60,39,22.371525762920246,61.913946545206116,7.248081809199396,1081.6647311978163,DAP
Latur,80,26,45,31.575206719985896,74.89573457554378,6.618081278642589,1115.6297542531506,NPK FERT
