city,district_name,N,P,K,Temperature,Humidity,pH,Rainfall,Average SoilMoisture Volume,Aggregate Soilmoisture Percentage,Volume Soilmoisture percentage (at 15cm),Fertility Rate,crop
Latur,Latur,65,77,67,22.99417109,63.09252511,7.170009631,1153.329559,15.96621664,45.07255028,11.73758513,80,cotton
Latur,Latur,65,71,34,28.74620252,79.7196603,7.059014778,763.5017583,28.98412031,49.85792572,26.14989295,46,सोयाबीन 
Latur,Latur,67,72,70,25.62802739,68.8401369,6.615280641,850.9034065,33.05131817,44.77471517,19.33295322,80,सोयाबीन 
Latur,Latur,84,47,50,28.66078103,70.78401055,7.142127799,835.0399479,22.51276275,27.47231558,12.89996359,10,सोयाबीन 
Latur,Latur,70,68,52,23.92625786,69.32425787,6.949866838,708.4805435,24.78617161,32.49037453,17.49059196,28,सोयाबीन 
Latur,Latur,85,40,40,26.63384042,60.53311978,7.191647086,828.0210443,17.85016346,28.52786673,16.02450357,42,सोयाबीन 
Latur,Latur,82,86,46,20.00284033,65.21249828,7.37593248,1098.184093,16.62344742,40.21570616,26.033543,90,सोयाबीन 
Latur,Latur,88,44,35,22.83414465,65.29640313,7.158613565,731.4638026,23.50129161,31.97612887,22.33706312,91,सोयाबीन 
Latur,Latur,70,68,39,20.35340452,64.16588488,7.293461425,822.3493103,29.1029808,38.19568558,17.71996499,35,सोयाबीन 
Latur,Latur,68,71,67,26.49122713,60.50494655,6.531714745,985.3383766,28.63566697,40.39449308,27.20023721,61,सोयाबीन 
Latur,Latur,97,70,45,24.6027534,67.80516852,7.490986161,967.0445905,18.7679016,24.6657666,28.93525956,10,सोयाबीन 
Latur,Latur,91,48,68,20.18290666,72.40747301,7.1265014,796.1450592,15.31063357,24.98929911,11.20303252,67,सोयाबीन 
Latur,Latur,69,71,35,27.95253325,73.72259552,6.793181162,1040.507228,34.72345236,26.06445451,14.53388906,87,cotton
Latur,Latur,89,44,65,21.89597752,71.27836435,6.694589228,1188.238792,19.1097817,21.9119549,12.95873229,15,तूर 
Latur,Latur,86,85,51,28.30173878,70.79850841,7.434136348,742.1759295,19.84222791,42.65446357,28.32215064,75,तूर 
Latur,Latur,69,60,60,21.69386403,69.59685894,7.179123913,995.7126422,17.58860009,25.99071223,23.70880941,98,सोयाबीन 
Latur,Latur,95,47,37,20.54994959,76.9918658,7.151313866,1066.886161,28.27399887,44.44920073,14.73627228,29,सोयाबीन 
Latur,Latur,82,49,48,28.48509699,64.68605683,6.806245473,898.9372447,17.10382505,36.17844356,17.46941901,50,सोयाबीन 
Latur,Latur,83,41,59,26.616854,77.55298258,6.717297374,942.9155672,15.38092937,32.07519531,26.35711482,21,सोयाबीन 
Latur,Latur,62,55,51,20.44684688,61.01418848,6.76373642,719.9027983,21.59276319,22.57554869,25.07409988,27,तूर 
Latur,Latur,100,81,54,28.74528296,75.91006538,6.843587328,1119.646568,16.70062227,37.91393636,18.79516367,65,सोयाबीन 
Latur,Latur,79,73,66,26.69766991,71.90102643,7.481859595,1038.204506,30.4541783,30.99140243,11.18858933,97,सोयाबीन 
Latur,Latur,94,79,64,23.59610243,72.94039725,6.849005493,1140.120288,29.37465438,27.83159764,10.95765219,15,सोयाबीन 
Latur,Latur,65,72,45,20.88156517,67.40074767,6.821900989,1125.108496,24.42215343,34.57843804,20.2392252,92,तूर 
Latur,Latur,87,52,62,27.09971511,70.33585148,6.64229468,858.2983406,25.14171645,44.04318497,21.45382272,100,सोयाबीन 
Latur,Latur,90,46,43,25.87551127,60.82401178,6.695890813,979.3817573,28.91103929,22.14857273,22.45171605,71,सोयाबीन 
Latur,Latur,78,64,55,23.99252796,61.52634142,7.124908329,1134.777451,15.04808246,33.01494419,18.52922659,46,तूर 
Latur,Latur,60,64,42,25.78118967,78.00482629,6.734274236,1132.316321,27.73416827,37.67454839,18.29656715,19,सोयाबीन 
Latur,Latur,86,78,44,28.3538614,77.58609032,7.087694335,807.3796136,32.59610859,37.46700472,12.96861988,81,तूर 
Latur,Latur,60,57,48,28.17084439,68.63003618,6.828470577,1199.252,23.22838769,31.35940843,14.81689654,50,हरभरा 
Latur,Latur,82,59,52,21.68632249,64.25457543,7.14498073,716.848062,21.34297884,41.07143654,17.75422286,3,सोयाबीन 
Latur,Latur,69,56,64,20.53874732,68.95407405,6.559636784,1193.292762,33.58116079,45.42798836,13.97523681,22,सोयाबीन 
Latur,Latur,91,42,62,23.85052008,70.37044633,6.952953341,767.1315745,30.18043627,30.65548394,13.52806926,30,सोयाबीन 
Latur,Latur,67,75,61,27.687814,72.70158161,7.020454133,851.6168464,21.92462355,40.74605396,27.74344962,58,सोयाबीन 
Latur,Latur,100,57,54,25.90422224,75.33324129,6.840481363,809.7752192,30.51035383,29.09363437,24.90754683,17,तूर 
Latur,Latur,96,76,58,23.4791008,68.49346856,6.778540864,1158.498078,30.25260383,45.3740196,16.68784348,55,सोयाबीन 
Latur,Latur,83,46,49,29.00981457,66.30483696,7.290276346,1003.672652,27.50880863,37.22235633,23.27655191,60,तूर 
Latur,Latur,67,64,38,29.28787251,73.83995663,7.077928967,719.7854825,15.37923859,26.20255263,21.09436412,23,सोयाबीन 
Latur,Latur,92,51,30,27.11188754,74.13243059,6.987799817,810.3607255,31.40225884,41.43147695,21.55955821,3,सोयाबीन 
Latur,Latur,99,73,47,25.32334051,78.42884266,6.683606389,928.1404713,30.69782043,26.27956289,15.21166955,97,तूर 
Latur,Latur,65,60,35,21.81773082,71.89839069,6.765844494,1124.633295,31.27921069,41.02092549,12.40695092,18,सोयाबीन 
Latur,Latur,81,43,57,20.78987001,79.41038321,7.026045039,842.7116386,25.44325131,41.87901681,20.4300821,74,सोयाबीन 
Latur,Latur,65,68,70,20.29290811,72.4531452,6.812618116,1020.968179,34.41105786,26.40786432,24.28685486,44,तूर 
Latur,Latur,89,61,43,28.49676576,71.2533007,7.147056194,705.5579826,22.15327675,30.42271193,16.4750342,56,तूर 
Latur,Latur,89,49,67,22.78563218,72.49086724,7.491399159,796.339858,22.49149168,47.65492399,14.1433037,89,सोयाबीन 
Latur,Latur,79,67,46,21.67408482,71.27131864,7.087057114,1157.921938,28.66514578,31.53336205,23.32933568,30,तूर 
Latur,Latur,76,71,46,27.06840393,71.53185233,7.35207405,904.7061894,28.63057749,40.01722388,29.30941562,3,तूर 
Latur,Latur,65,40,37,28.4440921,66.87076856,6.906073052,915.7357924,22.50226092,28.71559001,13.4637595,6,सोयाबीन 
Latur,Latur,69,72,31,29.04769163,70.57120708,6.981137602,933.6000043,20.6892288,24.20777944,21.4323192,29,हरभरा 
Latur,Latur,67,81,57,21.87884361,73.82209472,6.604648419,916.7332196,32.61943939,48.28226707,16.36949586,12,सोयाबीन 
Latur,Latur,99,68,49,28.6478076,66.86051102,7.343212992,810.6801065,26.82946158,40.91798123,27.81426039,38,सोयाबीन 
Latur,Latur,75,77,48,26.53559798,62.2527561,6.801271722,1145.481573,24.05731581,20.8106226,27.68435587,77,सोयाबीन 
Latur,Latur,89,56,31,23.07189494,77.89276969,7.133261037,700.9563764,15.74177426,31.23401483,12.50218572,60,सोयाबीन 
Latur,Latur,92,44,49,24.46843738,70.81441074,6.925574258,1160.436131,18.26603203,40.52151586,20.70707402,78,सोयाबीन 
Latur,Latur,95,64,56,23.85548003,66.20594839,7.118489668,1079.520666,30.3503758,32.94654427,24.36728352,26,सोयाबीन 
Latur,Latur,68,63,64,26.09000918,62.90881107,7.462173775,959.0368101,27.23128116,23.31843991,29.15771333,66,सोयाबीन 
Latur,Latur,77,69,51,25.70866314,67.27759654,6.868953459,1161.377509,28.88380559,30.25547341,16.25414351,14,तूर 
Latur,Latur,91,65,45,28.90478033,68.57883018,6.638417587,1131.722133,23.7706494,22.46509542,29.42887781,44,सोयाबीन 
Latur,Latur,69,79,61,25.60042754,66.39399974,7.453548856,749.948945,17.01139773,20.83802743,20.23554035,7,सोयाबीन 
Latur,Latur,94,45,67,28.82834343,72.96379047,6.871514771,742.4761238,33.5820843,35.99608647,13.39799318,98,सोयाबीन 
Latur,Latur,84,48,70,29.89774298,65.83834738,6.96244234,983.5820026,26.58476068,26.21281767,15.43356104,96,सोयाबीन 
Latur,Latur,68,65,63,20.86870149,65.45822117,6.584175344,1082.811743,28.51200996,32.11812459,20.84602894,52,सोयाबीन 
Latur,Latur,99,79,68,29.18009278,79.93300138,6.901246089,1023.449542,18.5261169,44.99004981,10.94751422,16,सोयाबीन 
Latur,Latur,83,43,65,27.53094295,71.05579437,7.355023194,826.2620394,23.04235386,28.22818817,21.32371199,46,सोयाबीन 
Latur,Latur,66,75,30,20.22229584,72.23887566,6.963979462,714.6226602,15.0658847,36.88217329,12.88067099,39,सोयाबीन 
Latur,Latur,94,44,46,28.04178886,76.42473379,6.60101823,1176.041009,20.84828284,21.31827213,12.54003884,9,सोयाबीन 
Latur,Latur,83,42,55,24.84261147,77.2553574,6.958761787,1139.252992,20.07330082,28.70446516,29.29719816,2,तूर 
Latur,Latur,79,80,59,24.63078618,70.13202179,7.103773463,887.5382761,20.54484762,28.99275956,10.24570016,54,सोयाबीन 
Latur,Latur,92,44,55,20.75207201,72.94292307,6.750442435,1074.754289,26.3639566,30.70506765,22.32367096,48,सोयाबीन 
Latur,Latur,73,64,69,27.68296181,60.09979759,6.783848743,1052.689289,29.89236356,37.5018808,10.25349457,16,सोयाबीन 
Latur,Latur,98,75,36,20.22720473,63.29773744,7.479850838,852.9874273,17.95433931,45.19482109,14.41455023,78,सोयाबीन 
Latur,Latur,74,80,59,21.31838744,60.580103,7.169026641,873.5952913,25.62887551,31.50166477,17.20481036,83,सोयाबीन 
Latur,Latur,93,49,70,27.73362165,71.30351165,6.971345829,1011.886684,20.44934471,38.68468217,14.90053662,65,सोयाबीन 
Latur,Latur,64,70,65,24.95283773,61.0311904,7.322993557,853.699114,18.06475292,37.69844167,23.88819751,34,सोयाबीन 
Latur,Latur,73,88,52,27.74314558,64.14457312,6.91365727,816.7993183,29.54876725,25.16828658,22.65862402,31,तूर 
Latur,Latur,88,64,55,26.17281906,60.56621033,6.565069237,854.287594,26.52287568,42.26529061,27.94096203,48,सोयाबीन 
Latur,Latur,64,66,53,23.34636866,72.28048107,7.197502375,1105.879915,33.25070058,43.07506924,11.51387878,87,सोयाबीन 
Latur,Latur,89,59,62,24.7553419,74.42858138,7.384475985,859.0167506,33.66935979,46.31795679,15.56637846,51,हरभरा 
Latur,Latur,75,65,64,24.83331771,70.69856204,6.94698491,908.8527047,23.59561579,37.42799213,17.70566605,45,तूर 
Latur,Latur,96,65,60,20.59394059,62.15396292,6.58348102,1122.894014,20.05586243,22.11637121,22.36821103,4,तूर 
Latur,Latur,75,45,39,28.84488499,73.60612097,7.067875491,1105.180492,26.39243679,43.84514203,13.3758787,4,सोयाबीन 
Latur,Latur,86,47,30,24.47912916,78.77038617,6.959346038,1146.650115,29.31365619,36.81908583,21.72942994,28,सोयाबीन 
Latur,Latur,78,88,57,29.10904404,62.45588445,6.556763304,837.2038644,33.19255917,25.72418683,17.27149561,100,सोयाबीन 
Latur,Latur,69,70,50,20.36134049,64.96578987,7.369350552,1034.09304,25.17734356,36.22128177,12.54291189,61,हरभरा 
Latur,Latur,97,73,51,26.7554633,77.98294123,7.301556017,780.8203333,23.25679017,26.2903134,21.64648045,37,सोयाबीन 
Latur,Latur,66,73,47,26.71925869,74.46849232,6.745735108,998.2176177,27.36962498,21.58826837,12.5872831,38,सोयाबीन 
Latur,Latur,66,49,70,27.95937338,66.84145888,6.707960072,906.5007011,21.96379025,26.02488022,19.84727273,42,तूर 
Latur,Latur,93,53,48,23.11297233,68.19388984,6.812559841,1040.157406,23.23314991,31.30474925,19.76425112,28,सोयाबीन 
Latur,Latur,61,52,55,28.38425212,68.84856096,6.978993797,1032.917835,26.31212555,27.2642839,16.9874256,4,तूर 
Latur,Latur,87,85,66,27.85158598,69.07327766,6.805453432,933.4081216,24.75837179,34.68120868,26.06758046,25,सोयाबीन 
Latur,Latur,100,68,70,24.15272676,62.16173754,6.513917788,796.2079212,18.0150917,34.38278001,28.39801532,87,तूर 
Latur,Latur,89,71,50,22.30448411,75.05902763,7.212803033,1146.832589,24.37272391,47.32175071,16.95524241,3,तूर 
Latur,Latur,91,52,54,25.10617516,78.47235678,6.563399599,724.4598783,24.84579348,44.87083058,21.05640079,71,सोयाबीन 
Latur,Latur,82,83,38,22.74093761,74.83264828,6.762164416,1196.844192,20.20917903,30.15004993,26.04472907,41,तूर 
Latur,Latur,88,81,68,28.5295596,69.35298501,7.479337587,715.8989948,23.29800288,26.49331947,15.91495686,19,तूर 
Latur,Latur,74,53,64,24.05426865,70.5658139,6.793044097,846.037993,25.8695755,36.13246307,15.37028805,27,सोयाबीन 
Latur,Latur,70,49,46,22.26420556,75.47025522,7.200920553,1071.114016,32.18585864,33.17695067,21.66721278,47,सोयाबीन 
Latur,Latur,77,40,39,28.25959906,73.41980584,6.728586067,1090.666443,32.60729801,46.91906304,15.19734567,100,तूर 
Latur,Latur,89,66,56,29.46354795,75.33912254,6.706772683,1165.488386,18.1978093,25.292457,29.98793189,67,सोयाबीन 
Latur,Latur,90,84,32,22.78472708,67.56620964,7.441907729,1091.471965,24.02181131,46.13218553,15.85059243,98,सोयाबीन 
Latur,Latur,88,64,38,27.41436949,76.03709293,7.320258356,1088.567623,21.00344878,26.74431474,12.74446238,15,सोयाबीन 
Latur,Latur,84,80,58,26.47837686,78.79546037,7.256872124,703.1183782,20.55132667,48.65364114,28.05571513,43,सोयाबीन 
Latur,Latur,73,72,67,27.78274043,70.38874284,6.958049714,1172.311591,20.62951859,41.21770679,23.92009444,2,तूर 
Latur,Latur,91,80,31,24.60449184,61.80198124,7.134736404,955.1106461,19.77213367,40.31495301,13.14770231,87,तूर 
Latur,Latur,64,66,38,23.12995884,71.86517136,7.201567306,1137.536053,29.34685785,29.28209667,19.76800236,6,सोयाबीन 
Latur,Latur,79,55,38,23.87492612,61.86155593,6.729952834,1023.57767,23.84321443,30.54739063,26.48625829,39,cotton
Latur,Latur,88,84,36,22.75670054,71.81801834,7.426577485,822.4354436,28.8318235,29.09015619,15.3067197,77,सोयाबीन 
Latur,Latur,100,67,59,25.19404514,68.51035625,6.992781084,1023.406497,28.83918395,37.21919225,22.48889813,16,सोयाबीन 
Latur,Latur,64,87,41,25.59196451,64.20728233,7.376295051,1072.304799,17.73528572,44.41496169,19.34713555,79,सोयाबीन 
Latur,Latur,93,46,35,26.15634807,79.94960011,6.922957986,777.8009657,15.14004193,40.71984004,27.80204494,92,सोयाबीन 
Latur,Latur,98,67,32,27.12496038,75.76171006,7.320134467,739.8429066,19.66055101,27.08428614,18.34467482,16,सोयाबीन 
Latur,Latur,79,52,46,28.77201283,78.27079846,7.022274158,1055.322012,21.0254578,47.5557171,23.4546208,83,तूर 
Latur,Latur,87,47,63,23.53570925,75.12780463,6.944898915,852.8823434,22.88315028,48.47749091,11.32690047,11,cotton
Latur,Latur,64,53,41,22.37871728,74.83608009,6.840789863,930.8232365,29.67031171,37.20589444,23.33594315,39,सोयाबीन 
Latur,Latur,77,48,38,24.86507694,65.04266705,7.45890582,1185.011617,31.90759571,27.35499607,24.37489089,18,सोयाबीन 
Latur,Latur,73,76,56,22.38942589,67.81838055,6.660686677,876.5307567,28.58529464,46.19611834,27.35873834,9,हरभरा 
Latur,Latur,69,51,49,29.60410923,75.22038154,6.528737016,1045.668211,31.53080997,24.06198848,16.39819774,68,तूर 
Latur,Latur,82,84,38,24.39599387,75.2039118,6.867886157,1195.158577,28.20154423,41.04850538,27.07830459,40,सोयाबीन 
Latur,Latur,96,62,53,21.5513124,78.48248201,7.462305198,1104.274735,16.11529117,41.98143538,27.08898422,98,सोयाबीन 
Latur,Latur,86,68,66,23.20132025,75.83614241,7.101025719,1010.747655,29.36608119,49.67908047,15.10080734,65,हरभरा 
Latur,Latur,86,48,47,23.88025845,68.15046145,7.201152191,1036.929259,17.56183788,49.35903477,27.18911581,52,तूर 
Latur,Latur,97,74,56,25.89681015,64.97200733,7.480717129,820.5067972,30.35233798,40.53021334,19.26031623,22,तूर 
Latur,Latur,90,51,36,28.51710241,66.82974606,7.037115274,1168.563836,27.06768382,29.08784274,25.40279586,36,सोयाबीन 
Latur,Latur,67,90,46,29.52105293,68.78393054,6.756137989,1179.672371,22.67369881,20.51326837,15.08123133,92,सोयाबीन 
Latur,Latur,70,78,42,27.80500644,74.96159957,6.939450074,1039.325282,24.47847194,33.33679421,20.78925023,63,तूर 
Latur,Latur,96,52,59,28.31535687,62.63319372,6.665649433,1099.404781,34.64151135,26.34675549,15.13876508,39,तूर 
Latur,Latur,90,47,48,21.74505399,64.55739855,7.298549105,807.5370971,17.16547925,36.0174973,23.29114152,69,तूर 
Latur,Latur,83,90,61,26.49130716,75.34485912,7.389293367,800.176588,31.81565444,23.05916081,29.23131622,35,हरभरा 
Latur,Latur,77,74,48,25.91959795,63.72513934,6.849513773,875.0273117,26.67558338,32.73107677,29.71219167,43,हरभरा 
Latur,Latur,94,47,59,24.22016576,70.45403755,7.291219639,1019.370919,19.26305059,34.94014824,23.3660177,92,तूर 
Latur,Latur,90,73,46,24.95796201,67.36520292,7.07305005,808.4519306,30.63199873,48.60392953,11.59050232,81,सोयाबीन 
Latur,Latur,72,42,57,20.30019749,60.24631757,6.828057044,970.4495018,27.25625485,28.44157273,19.4510017,23,सोयाबीन 
Latur,Latur,74,55,47,21.17801808,72.05090914,6.904303389,1152.092456,15.6940483,41.1177173,10.22893429,30,सोयाबीन 
Latur,Latur,62,52,44,26.14087371,62.6458974,7.318132567,906.0561291,28.86255072,29.03490412,26.43849787,97,सोयाबीन 
Latur,Latur,100,65,68,20.66166274,69.82192965,6.562395351,1065.667973,15.64744009,30.04253246,20.8882048,19,सोयाबीन 
Latur,Latur,76,59,34,28.15699938,68.23886314,7.469374308,978.02376,32.84723664,43.04982578,26.79835281,27,सोयाबीन 
Latur,Latur,63,81,64,25.15383567,72.6686371,6.752433362,1070.606384,34.41962833,48.27648937,12.61641864,62,हरभरा 
Latur,Latur,96,60,62,28.54610046,77.10326228,6.560638401,1185.035087,20.27422392,42.34286352,27.79192218,25,सोयाबीन 
Latur,Latur,84,77,60,20.41456965,65.94669137,7.178593497,812.204224,32.02765342,21.98497771,10.80324062,39,सोयाबीन 
Latur,Latur,89,68,42,29.99190169,67.9210994,6.742761235,829.2648001,34.32003072,28.13027251,15.00883857,95,सोयाबीन 
Latur,Latur,68,86,63,26.29297659,77.33518246,6.679297478,1038.770129,17.18583815,40.11694788,23.67518195,73,सोयाबीन 
Latur,Latur,87,72,49,23.93623961,70.98451629,6.963889612,972.1311405,24.13467919,30.09820643,26.58305129,84,सोयाबीन 
Latur,Latur,88,65,34,25.53343566,67.17652132,7.357766145,1075.625465,24.28257448,23.33224108,23.73455172,37,सोयाबीन 
Latur,Latur,73,83,63,23.18215199,62.75771799,6.658810938,926.58963,30.97914556,28.34111854,10.5474568,41,सोयाबीन 
Latur,Latur,71,51,55,21.15831776,63.48438765,7.237707698,730.9463152,25.54578585,31.71728151,19.45097419,33,सोयाबीन 
Latur,Latur,85,79,39,27.95447584,79.09752517,6.932481616,1037.617168,32.23277004,28.02975506,18.15062005,100,हरभरा 
Latur,Latur,94,57,46,28.35680404,70.85904131,7.488211486,987.0526243,17.11089134,28.47701282,14.91779923,96,सोयाबीन 
Latur,Latur,70,70,33,25.27400072,76.26482355,6.578553453,999.1694183,29.78089341,30.45374875,25.77898884,100,तूर 
Latur,Latur,95,88,62,23.03951132,64.70638695,6.793332028,852.5474182,20.90776522,34.71286958,13.06773417,85,सोयाबीन 
Latur,Latur,74,48,60,21.72418048,60.30815528,7.222965093,1029.222653,23.68686298,20.97761526,21.42395922,18,सोयाबीन 
Latur,Latur,81,84,69,20.7015838,73.7977292,6.941650793,840.2123638,20.77753889,33.50563951,22.63385592,9,तूर 
Latur,Latur,77,54,55,20.5351464,72.86535243,7.489683572,1122.255123,20.34913388,45.94972889,16.65985062,33,सोयाबीन 
Latur,Latur,93,45,49,20.4781474,68.10651195,6.540569091,1050.871986,29.60121347,24.07908596,17.51292979,48,सोयाबीन 
Latur,Latur,91,83,64,20.99628612,71.49265083,7.292793997,876.8313957,28.23926156,29.64312843,27.250816,62,सोयाबीन 
Latur,Latur,69,67,53,28.45942538,67.39040008,7.357330615,1147.581293,31.08810598,38.38784149,20.3246615,36,सोयाबीन 
Latur,Latur,68,87,70,21.44263369,73.34731125,7.152908506,1088.266159,17.33289972,22.67007619,11.05309849,21,तूर 
Latur,Latur,82,57,34,21.23728633,77.21479487,6.676940919,1066.581916,30.82182726,46.1756373,22.48660112,25,तूर 
Latur,Latur,96,81,63,20.20786925,61.79095216,7.434222426,774.367999,25.58087553,22.83154383,10.91994019,6,सोयाबीन 
Latur,Latur,77,66,46,23.19531224,65.86189441,7.394183052,725.6518121,27.54538334,24.25176847,17.24398113,45,तूर 
Latur,Latur,89,57,56,21.33015744,68.56075955,6.840048307,861.4438553,15.11652577,34.11295841,18.20156261,88,सोयाबीन 
Latur,Latur,99,44,39,20.35054985,73.74251934,7.417915375,1096.891606,16.00148092,32.40457129,28.73827947,4,तूर 
Latur,Latur,77,60,46,25.05460307,61.35829693,7.152272302,1156.2369,34.43635539,36.02886602,26.8372628,99,तूर 
Latur,Latur,96,81,69,27.59069357,70.41139289,7.160121371,939.6962414,30.46671899,35.16929792,25.15915955,6,सोयाबीन 
Latur,Latur,69,82,63,25.79848419,79.08559877,7.045851598,892.9768696,27.05513007,30.1466822,20.35185314,40,सोयाबीन 
Latur,Latur,92,45,43,22.10230242,69.03588328,6.646163701,1159.491197,34.07666748,37.84872174,15.73050501,42,तूर 
Latur,Latur,65,63,48,22.55467548,71.04703198,6.530975806,895.1567049,21.25613906,42.14102342,11.72711101,60,सोयाबीन 
Latur,Latur,78,78,35,22.31258524,68.70101077,6.581141613,720.0965382,16.29164294,26.23858737,16.87748066,96,सोयाबीन 
Latur,Latur,88,51,47,23.42834459,63.9343292,7.404118935,1063.350133,26.210756,20.24610255,14.75100759,76,सोयाबीन 
Latur,Latur,76,87,54,26.97532373,65.84844184,6.585507035,966.3405501,23.55832507,42.26206919,10.1697145,44,सोयाबीन 
Latur,Latur,76,68,63,20.10725116,77.98546821,6.656932953,1069.828269,33.8387247,30.56743035,24.81565377,91,सोयाबीन 
Latur,Latur,95,55,62,29.11116746,77.29992109,7.247871744,867.777015,32.72353958,39.42563013,13.46617933,81,सोयाबीन 
Latur,Latur,64,61,60,29.80405433,61.73792462,7.427171517,1133.414764,28.63388508,36.95532286,21.1447489,44,तूर 
Latur,Latur,98,85,52,26.3313857,72.13494649,6.539925016,838.7749602,32.15847495,25.80256911,14.5305005,52,सोयाबीन 
Latur,Latur,96,68,66,22.15938148,66.40170702,6.558508877,981.2423895,18.51352223,37.02594923,14.67905134,43,सोयाबीन 
Latur,Latur,68,41,33,20.29662969,79.59084906,7.211067427,1187.268547,30.10072455,24.98692433,20.06055821,40,सोयाबीन 
Latur,Latur,83,57,51,29.82395165,74.83230951,6.934221935,948.2984173,33.44153697,46.9958842,20.58903279,97,तूर 
Latur,Latur,96,49,53,24.94708799,66.63906348,7.222541265,842.8304166,20.10586378,43.24564155,18.53133344,38,सोयाबीन 
Latur,Latur,64,59,43,26.36854849,74.17689391,7.021816671,943.747184,18.13273801,44.92480625,15.575292,35,तूर 
Latur,Latur,87,60,52,28.12939764,76.6197723,7.172461545,1152.495178,21.0100774,44.279307,29.47249774,35,तूर 
Latur,Latur,74,55,63,27.84465968,62.19979174,7.214295599,951.9746029,34.71356262,41.30635831,16.07268285,37,सोयाबीन 
Latur,Latur,81,74,50,29.83648362,70.39442034,6.567662226,741.2546107,29.90291433,31.02254784,13.3240407,83,सोयाबीन 
Latur,Latur,85,50,46,20.84278404,76.44202113,6.577121148,884.9551968,30.83631858,32.85797041,27.486004,16,तूर 
Latur,Latur,62,59,38,25.11279581,60.07992953,6.92316068,1060.91416,28.94633568,42.95948047,17.51273626,35,तूर 
Latur,Latur,69,74,37,20.64100952,64.67702838,7.316306239,834.569017,33.70547238,47.55779185,10.05854808,36,सोयाबीन 
Latur,Latur,81,84,70,23.48579072,75.77704553,7.043492153,1170.839951,28.03951451,29.8684909,21.62272556,40,तूर 
Latur,Latur,71,78,31,28.87318299,69.76162924,7.468358103,904.0563302,28.20300863,35.76827047,18.02577697,7,सोयाबीन 
Latur,Latur,91,71,44,24.59913903,61.22747253,7.24468461,837.1429936,30.61099945,46.38683847,28.85964183,43,सोयाबीन 
Latur,Latur,100,44,66,23.63046629,69.32077505,6.968611738,1022.595828,29.74227929,47.79794191,15.82948651,19,सोयाबीन 
Latur,Latur,73,67,46,27.85541936,75.00324196,7.176110938,1060.748513,33.85481944,44.66446525,17.37771045,85,हरभरा 
Latur,Latur,82,83,69,24.78697237,74.79913463,7.413920034,1068.51578,32.40614529,46.93321774,11.59245379,65,तूर 
Latur,Latur,80,64,65,24.66814804,71.8132852,6.913348932,844.6358238,26.40487377,20.01172196,15.72947542,6,सोयाबीन 
Latur,Latur,75,51,67,23.77211192,70.61502582,7.273433218,715.6170147,24.37906894,23.7697153,24.97241281,65,तूर 
Latur,Latur,99,82,52,22.69867136,70.89711178,6.831586559,1107.340465,24.95314227,47.64299253,20.77540898,36,तूर 
Latur,Latur,76,60,60,21.87566703,68.10733764,7.279805604,744.1513661,31.28174206,35.89443506,16.41711269,4,तूर 
Latur,Latur,74,66,42,27.02854404,68.51016011,7.240465649,952.6075642,33.3245414,20.0139535,12.76128835,19,सोयाबीन 
Latur,Latur,95,83,62,24.91456329,75.91847871,6.721380125,890.6380639,27.23301082,42.2674387,22.74483288,63,तूर 
Latur,Latur,85,85,52,22.0124541,71.03303029,6.965322116,1179.461937,17.23628862,49.41999076,12.41960973,36,सोयाबीन 
Latur,Latur,83,43,37,27.54721523,62.00879748,6.779990396,1148.843331,24.68162856,45.79950456,24.97736491,23,सोयाबीन 
Latur,Latur,84,43,57,20.73778402,78.41829188,7.046409145,841.2866015,15.71578674,41.18424555,12.60700488,72,तूर 
Latur,Latur,69,44,49,27.66934283,67.60941828,7.060975921,809.7739094,34.29182864,34.03795278,26.14898527,2,सोयाबीन 
Latur,Latur,78,64,42,25.39331379,62.10793021,6.862375835,1152.643736,28.2309032,45.39309898,24.82011711,35,तूर 
Latur,Latur,89,65,70,22.45257956,61.58862484,7.48445791,835.9129429,29.70100626,37.23480654,12.75615244,57,सोयाबीन 
Latur,Latur,99,85,34,22.92922544,69.60868906,6.591495365,836.3270244,15.57807916,40.77161442,29.02321975,33,सोयाबीन 
Latur,Latur,72,88,32,26.72260293,68.63912067,6.730637431,871.0631024,26.67501937,49.98381172,16.52251686,58,हरभरा 
Latur,Latur,71,90,46,27.01888307,75.68201916,7.052477547,909.1109965,26.4585569,24.25309954,11.89143055,77,सोयाबीन 
Latur,Latur,91,54,66,27.46241807,72.72612145,6.8203481,1156.884757,17.96705496,21.05646886,27.70935005,38,सोयाबीन 
Latur,Latur,85,63,36,25.63866743,76.63049997,7.317309842,725.854926,17.26921289,26.0385765,25.44972787,84,तूर 
Latur,Latur,84,85,45,24.41655109,75.54943528,6.914756502,742.9411442,28.26839216,29.75256516,21.45535816,15,सोयाबीन 
Latur,Latur,62,55,31,23.31383347,66.47925353,7.057456838,909.5899318,34.10670174,33.24539432,23.70796488,49,सोयाबीन 
Latur,Latur,96,70,63,21.21015553,71.17373022,6.638764737,1046.027738,24.48822182,49.56912681,28.62791079,37,सोयाबीन 
Latur,Latur,82,66,53,24.06240371,73.26755617,7.195731847,889.437351,23.02941246,36.94806545,24.47153328,90,हरभरा 
Latur,Latur,77,89,38,25.18152081,72.87373651,7.111462929,724.1365771,18.82140594,28.66836022,20.08092715,66,सोयाबीन 
